date,pick1,prob1,pick1_count,pick1_hit,pick2,prob2,pick2_count,pick2_hit,pick3,prob3,pick3_count,pick3_hit,top1_hit,top2_any_hit,top3_any_hit,picked_hit_count,actual_unique_suffixes,candidate
2026-08-03,51,0.25941652340110544,1,1,28,0.25550098420151063,0,0,50,0.255091088026683,0,0,1,1,1,1,00 02 04 10 15 23 24 25 29 41 46 47 51 57 62 63 69 72 75 86 88 92 93,long_l10_lr010
2026-08-04,51,0.25647353006972845,0,0,28,0.2532131807310366,0,0,50,0.2528526155944458,0,0,0,0,0,0,01 02 10 15 18 19 24 25 32 33 43 44 61 62 67 72 77 78 82 84 86 94 95,long_l10_lr010
2026-08-05,51,0.253105386630199,0,0,28,0.2503952516543471,0,0,50,0.25009532147317326,0,0,0,0,0,0,00 02 05 10 11 18 30 31 41 42 52 56 57 60 61 66 69 75 76 83 91 93 95 98 99,long_l10_lr010
2026-08-06,51,0.25196110777401665,2,1,28,0.24948709986100845,0,0,50,0.24921321345668884,1,1,1,1,1,2,01 04 06 13 18 19 20 31 32 35 50 51 54 60 67 69 84 87 88 89 95,long_l10_lr010
2026-08-07,51,0.2539096863163796,0,0,28,0.2511707500172306,0,0,50,0.25068945186750374,1,1,0,0,1,1,09 11 15 18 22 27 29 32 42 43 44 46 47 50 56 77 79 80 81 83 86 89 94,long_l10_lr010
2026-08-08,51,0.25507860125970033,0,0,28,0.25214135837498447,0,0,50,0.2514535098406432,1,1,0,0,1,1,00 02 11 17 18 19 21 22 25 27 32 42 46 50 56 62 63 73 78 80 81 84 90 95 97,long_l10_lr010
2026-08-09,51,0.25559996110923106,0,0,28,0.25262534019003174,0,0,50,0.2517548258725444,1,1,0,0,1,1,04 10 12 14 16 17 21 22 27 29 34 41 42 49 50 61 67 68 73 77 79 86 93 97 99,long_l10_lr010
2026-08-10,51,0.2554677829077706,0,0,28,0.2525586864671514,0,0,50,0.25153719882343056,1,1,0,0,1,1,02 03 04 06 14 17 22 31 32 34 50 52 53 57 63 64 69 78 83 84 89 93 95,long_l10_lr010
2026-08-11,51,0.2558564942208059,1,1,28,0.25287251467029737,0,0,50,0.251650529815578,1,1,1,1,1,2,00 05 20 22 24 26 36 40 45 49 50 51 63 69 72 76 82 86 87 91 92 96,long_l10_lr010
2026-08-12,51,0.2562499058512513,0,0,28,0.2533172590451723,0,0,50,0.2518592783331666,1,1,0,0,1,1,00 08 09 12 20 21 26 34 40 42 50 59 62 72 73 81 82 88 92 94 95 97,long_l10_lr010
2026-08-13,51,0.2545087582784175,1,1,28,0.2517980989550054,0,0,50,0.2502817961320809,0,0,1,1,1,1,08 11 14 15 17 19 20 25 26 34 36 44 47 51 54 60 64 69 76 81 87 88,long_l10_lr010
2026-08-14,51,0.2552785593270833,0,0,28,0.2525695457639017,0,0,50,0.25095330198234717,0,0,0,0,0,0,05 06 08 09 17 18 20 29 34 35 36 38 40 43 44 54 55 62 64 69 70 72 80 88 95,long_l10_lr010
