date,station,pick1,pick2,pick3,pick1_hit,pick2_hit,pick3_hit,top3_any_hit,long_rate_p1,long_rate_p2,long_rate_p3,rate_7_p1,rate_7_p2,rate_7_p3,rate_14_p1,rate_14_p2,rate_14_p3,rate_30_p1,rate_30_p2,rate_30_p3,month_rate_p1,month_rate_p2,month_rate_p3,station_rate_p1,station_rate_p2,station_rate_p3,station_recent_rate_p1,station_recent_rate_p2,station_recent_rate_p3
2025-11-27,Ha Noi,83,53,89,0,0,0,0,0.22793024860534528,0.2398783005533972,0.23624193691703357,0.37129718569586895,0.2712971856958689,0.4712971856958689,0.43096244359286756,0.32569928569813067,0.3783308646454991,0.33441432141322414,0.3594143214132241,0.2844143214132241,0.3931705299440156,0.3931705299440156,0.3286544009117575,0.2468579585047873,0.23784039799221018,0.25065482608903034,0.2963963363956285,0.344783433169822,0.26413827187949945
2025-11-28,Hai Phong,97,24,92,0,0,1,1,0.24403414470924137,0.2315666122417089,0.2528653135404102,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.32569928569813067,0.3783308646454991,0.27306770675076225,0.33441432141322414,0.33441432141322414,0.33441432141322414,0.3496339508832651,0.3183839508832651,0.3496339508832651,0.25199411851084913,0.24263082263069932,0.2435671522187143,0.2963963363956285,0.26413827187949945,0.2963963363956285
2025-11-29,Nam Dinh,61,92,24,0,0,1,1,0.24039778107287774,0.25338479405989073,0.23104713172222838,0.571297185695869,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.27306770675076225,0.3783308646454991,0.3094143214132241,0.3594143214132241,0.3094143214132241,0.3390389826746813,0.36934201297771163,0.308735952371651,0.24683838514970627,0.23933369471818658,0.26747628383638544,0.28026730413756396,0.26413827187949945,0.26413827187949945
2025-11-30,Thai Binh,61,92,24,0,0,0,0,0.24039778107287774,0.2528653135404102,0.2315666122417089,0.571297185695869,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.27306770675076225,0.43096244359286756,0.3094143214132241,0.33441432141322414,0.3094143214132241,0.32906724789013186,0.3584790125960142,0.32906724789013186,0.254343075581226,0.2459002988457663,0.24777647145364623,0.2963963363956285,0.3609124654278866,0.24800923962143492
2025-12-01,Ha Noi,43,90,60,1,0,1,1,0.25442375509885173,0.2528653135404102,0.2424757031507998,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.32569928569813067,0.32569928569813067,0.2844143214132241,0.3094143214132241,0.2844143214132241,0.23765728565289646,0.23765728565289646,0.23765728565289646,0.24247140349600896,0.2462664699096712,0.24009948698747005,0.19962214284724136,0.19962214284724136,0.312525368653693
2025-12-02,Quang Ninh,43,60,72,0,1,1,1,0.25442375509885173,0.24299518367028033,0.24091726159235824,0.571297185695869,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.2844143214132241,0.3094143214132241,0.2844143214132241,0.36471440471074706,0.36471440471074706,0.36471440471074706,0.24521021381626462,0.20311479753937034,0.24614566751130673,0.19962214284724136,0.2318802073633704,0.3609124654278866
2025-12-03,Bac Ninh,60,14,72,1,0,0,1,0.24351466418976084,0.2289692096443063,0.24143674211183877,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.33441432141322414,0.33441432141322414,0.2844143214132241,0.4554694897520689,0.4554694897520689,0.4554694897520689,0.248952028596433,0.23772658425592785,0.21808205666004385,0.24800923962143492,0.2157511751053059,0.16736407833111233
2025-12-04,Ha Noi,60,24,72,0,0,0,0,0.24403414470924137,0.23260557328066994,0.24143674211183877,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.33441432141322414,0.3594143214132241,0.2844143214132241,0.5235358035330603,0.3985358035330603,0.3985358035330603,0.2404598001752427,0.23856316669966188,0.25515870961099424,0.312525368653693,0.24800923962143492,0.26413827187949945
2025-12-05,Hai Phong,12,60,35,0,0,1,1,0.2393588200339167,0.24403414470924137,0.23312505380015047,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.3783308646454991,0.43096244359286756,0.32569928569813067,0.3094143214132241,0.33441432141322414,0.33441432141322414,0.4653651586960536,0.4653651586960536,0.4653651586960536,0.2536292970716435,0.22650113991542273,0.2517583896815593,0.2157511751053059,0.16736407833111233,0.2318802073633704
2025-12-06,Nam Dinh,35,60,61,0,0,0,0,0.23312505380015047,0.24351466418976084,0.24143674211183877,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.3783308646454991,0.43096244359286756,0.483594022540236,0.3594143214132241,0.33441432141322414,0.33441432141322414,0.5188286428264482,0.4188286428264482,0.4188286428264482,0.24004659659755098,0.2325489396153579,0.2466070464569699,0.24800923962143492,0.2318802073633704,0.28026730413756396
2025-12-07,Thai Binh,92,12,60,0,0,1,1,0.25494323561833226,0.2398783005533972,0.24351466418976084,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.483594022540236,0.43096244359286756,0.43096244359286756,0.3844143214132241,0.33441432141322414,0.33441432141322414,0.4716624025694984,0.4716624025694984,0.3807533116604075,0.24566983933419576,0.2437954250886475,0.2297373182470355,0.3609124654278866,0.2318802073633704,0.28026730413756396
2025-12-08,Ha Noi,60,92,16,0,1,1,1,0.24351466418976084,0.25494323561833226,0.24663154730664397,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.483594022540236,0.43096244359286756,0.43096244359286756,0.3594143214132241,0.3594143214132241,0.2844143214132241,0.4323572023553735,0.4323572023553735,0.4323572023553735,0.24034583818463834,0.24508517467752933,0.24413730737895112,0.312525368653693,0.28026730413756396,0.26413827187949945
2025-12-09,Quang Ninh,92,16,35,0,0,0,0,0.25494323561833226,0.24663154730664397,0.23260557328066994,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.483594022540236,0.3783308646454991,0.3844143214132241,0.3094143214132241,0.3094143214132241,0.4760220329434217,0.4760220329434217,0.4760220329434217,0.24217730707438026,0.2431118865136326,0.22348571828933353,0.2157511751053059,0.2318802073633704,0.26413827187949945
2025-12-10,Bac Ninh,16,92,35,1,0,0,1,0.24663154730664397,0.25494323561833226,0.23260557328066994,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.3094143214132241,0.3594143214132241,0.3094143214132241,0.44202045916174876,0.44202045916174876,0.44202045916174876,0.2505885220276513,0.2356352509996139,0.20853244726129616,0.312525368653693,0.19962214284724136,0.2157511751053059
2025-12-11,Ha Noi,16,92,36,0,0,1,1,0.2471510278261245,0.25494323561833226,0.247670508345605,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.483594022540236,0.3783308646454991,0.32569928569813067,0.33441432141322414,0.33441432141322414,0.2844143214132241,0.4792190952176322,0.41255242855096547,0.3458857618842988,0.24449536644698575,0.24544278473215864,0.256338095011647,0.28026730413756396,0.2963963363956285,0.26413827187949945
2025-12-12,Hai Phong,16,14,36,0,1,1,1,0.2471510278261245,0.23104713172222838,0.24818998886508553,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.483594022540236,0.3783308646454991,0.33441432141322414,0.3094143214132241,0.3094143214132241,0.44926790176653014,0.44926790176653014,0.38676790176653014,0.22909319492484756,0.23470067156036156,0.24685020427064194,0.26413827187949945,0.16736407833111233,0.24800923962143492
2025-12-13,Nam Dinh,14,36,15,1,0,0,1,0.2315666122417089,0.24818998886508553,0.2315666122417089,0.571297185695869,0.571297185695869,0.571297185695869,0.5362256014876043,0.43096244359286756,0.3783308646454991,0.33441432141322414,0.3094143214132241,0.2844143214132241,0.48166390754496957,0.42284037813320485,0.42284037813320485,0.25105778892283415,0.2538667776868791,0.2435671522187143,0.344783433169822,0.19962214284724136,0.2318802073633704
2025-12-14,Thai Binh,14,24,60,1,0,0,1,0.2320860927611894,0.23364453431963098,0.24403414470924137,0.571297185695869,0.4712971856958689,0.37129718569586895,0.5362256014876043,0.3783308646454991,0.43096244359286756,0.3594143214132241,0.3844143214132241,0.3844143214132241,0.5104603571258046,0.39934924601469346,0.39934924601469346,0.24169449304268434,0.24731247057077424,0.23045853798650456,0.2318802073633704,0.24800923962143492,0.2963963363956285
2025-12-15,Ha Noi,14,36,24,1,0,0,1,0.23260557328066994,0.247670508345605,0.23364453431963098,0.6712971856958689,0.4712971856958689,0.4712971856958689,0.5362256014876043,0.3783308646454991,0.3783308646454991,0.3844143214132241,0.3094143214132241,0.3844143214132241,0.5362256014876043,0.3783308646454991,0.3783308646454991,0.2273341470499938,0.2566902076560544,0.23869778341363015,0.26413827187949945,0.26413827187949945,0.24800923962143492
2025-12-16,Quang Ninh,14,15,62,0,0,0,0,0.23260557328066994,0.2315666122417089,0.2450731057482024,0.7712971856958689,0.4712971856958689,0.4712971856958689,0.5362256014876043,0.3783308646454991,0.3783308646454991,0.40941432141322415,0.2844143214132241,0.2594143214132241,0.5594143214132241,0.40941432141322415,0.3594143214132241,0.23448152994359187,0.22981299586329307,0.2596916139772053,0.2157511751053059,0.3286544009117575,0.4092995622020801
2025-12-17,Bac Ninh,14,16,76,1,0,0,1,0.23260557328066994,0.247670508345605,0.24403414470924137,0.6712971856958689,0.2712971856958689,0.4712971856958689,0.483594022540236,0.3783308646454991,0.3783308646454991,0.40941432141322415,0.33441432141322414,0.3094143214132241,0.5327755442030706,0.38991840134592776,0.3422993537268801,0.23821635720783088,0.2512882526326675,0.2540893730808468,0.2318802073633704,0.3286544009117575,0.2157511751053059
2025-12-18,Ha Noi,14,15,58,0,0,0,0,0.23312505380015047,0.2320860927611894,0.2320860927611894,0.6712971856958689,0.37129718569586895,0.571297185695869,0.5362256014876043,0.43096244359286756,0.3783308646454991,0.43441432141322417,0.3094143214132241,0.3094143214132241,0.5540130194665674,0.41764938310293104,0.3267402921938401,0.22769981948395027,0.23858481711764642,0.23763829558428154,0.28026730413756396,0.24800923962143492,0.312525368653693
2025-12-19,Hai Phong,14,46,15,0,1,1,1,0.23312505380015047,0.2450731057482024,0.2320860927611894,0.571297185695869,0.4712971856958689,0.37129718569586895,0.5362256014876043,0.43096244359286756,0.43096244359286756,0.43441432141322417,0.3594143214132241,0.3094143214132241,0.5299254968810645,0.35601245340280363,0.3994907142723688,0.23541523675965162,0.2335478231275321,0.22327704815087476,0.18349311058917686,0.16736407833111233,0.2318802073633704
2025-12-20,Nam Dinh,14,46,15,0,0,0,0,0.23312505380015047,0.2450731057482024,0.2320860927611894,0.4712971856958689,0.571297185695869,0.37129718569586895,0.5362256014876043,0.43096244359286756,0.483594022540236,0.43441432141322417,0.3844143214132241,0.33441432141322414,0.5078452678443535,0.38284526784435347,0.42451193451102015,0.2517583896815593,0.24614566751130673,0.24333930642618043,0.3609124654278866,0.3770414976859511,0.2318802073633704
2025-12-21,Thai Binh,14,46,15,1,0,0,1,0.23312505380015047,0.2450731057482024,0.2320860927611894,0.37129718569586895,0.4712971856958689,0.37129718569586895,0.483594022540236,0.43096244359286756,0.43096244359286756,0.43441432141322417,0.3594143214132241,0.33441432141322414,0.4875314571305793,0.36753145713057933,0.4075314571305793,0.24240385273113835,0.22556568622038062,0.23772658425592785,0.24800923962143492,0.2963963363956285,0.19962214284724136
2025-12-22,Ha Noi,14,36,94,0,0,1,1,0.23312505380015047,0.24870946938456603,0.2367614174365141,0.37129718569586895,0.37129718569586895,0.571297185695869,0.5362256014876043,0.43096244359286756,0.43096244359286756,0.45941432141322414,0.3094143214132241,0.33441432141322414,0.5072417857024801,0.3918571703178647,0.31493409339478784,0.2275921090679219,0.25644735977747724,0.2384719576961149,0.26413827187949945,0.26413827187949945,0.24800923962143492
2025-12-23,Quang Ninh,14,94,46,0,0,0,0,0.23312505380015047,0.2372808979559946,0.24559258626768293,0.2712971856958689,0.571297185695869,0.4712971856958689,0.5362256014876043,0.483594022540236,0.43096244359286756,0.43441432141322417,0.3594143214132241,0.3844143214132241,0.48845505289868457,0.34030690475053643,0.37734394178757347,0.2342627971731221,0.24638966284476388,0.2389269762775997,0.19962214284724136,0.18349311058917686,0.11897698155691878
2025-12-24,Bac Ninh,14,36,94,0,0,0,0,0.23312505380015047,0.24922894990404657,0.2372808979559946,0.2712971856958689,0.4712971856958689,0.4712971856958689,0.483594022540236,0.3783308646454991,0.483594022540236,0.43441432141322417,0.33441432141322414,0.3594143214132241,0.4710102295808744,0.39958165815230295,0.32815308672373156,0.2389269762775997,0.22680011060595792,0.24732249866565942,0.2318802073633704,0.19962214284724136,0.2963963363956285
2025-12-25,Ha Noi,46,95,36,0,0,0,0,0.24611206678716344,0.24351466418976084,0.24922894990404657,0.4712971856958689,0.571297185695869,0.4712971856958689,0.483594022540236,0.43096244359286756,0.3783308646454991,0.3844143214132241,0.33441432141322414,0.33441432141322414,0.38580298028498217,0.38580298028498217,0.38580298028498217,0.24261452414637677,0.23315825937096307,0.25632610807072664,0.26413827187949945,0.2963963363956285,0.24800923962143492
2025-12-26,Hai Phong,95,78,36,0,0,1,1,0.24299518367028033,0.23364453431963098,0.24922894990404657,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.3783308646454991,0.32569928569813067,0.33441432141322414,0.33441432141322414,0.33441432141322414,0.37294288094214945,0.37294288094214945,0.37294288094214945,0.2538523494119281,0.23146428971043553,0.24825533448655493,0.26413827187949945,0.3286544009117575,0.26413827187949945
2025-12-27,Nam Dinh,14,36,83,0,0,0,0,0.23364453431963098,0.2497484304235271,0.2294886901637868,0.2712971856958689,0.4712971856958689,0.571297185695869,0.3783308646454991,0.32569928569813067,0.483594022540236,0.43441432141322417,0.3594143214132241,0.2844143214132241,0.45768665897627364,0.3931705299440156,0.3286544009117575,0.25152310146690365,0.25432683978466064,0.23189693324260457,0.3609124654278866,0.19962214284724136,0.2318802073633704
2025-12-28,Thai Binh,14,36,95,0,0,0,0,0.23364453431963098,0.24922894990404657,0.24299518367028033,0.2712971856958689,0.37129718569586895,0.37129718569586895,0.32569928569813067,0.32569928569813067,0.32569928569813067,0.43441432141322417,0.3594143214132241,0.33441432141322414,0.4433839508832651,0.3808839508832651,0.3496339508832651,0.2431118865136326,0.2253548771678382,0.26273805473793166,0.26413827187949945,0.19962214284724136,0.2318802073633704
2025-12-29,Ha Noi,36,14,95,0,1,0,1,0.24922894990404657,0.23364453431963098,0.24299518367028033,0.2712971856958689,0.17129718569586894,0.37129718569586895,0.32569928569813067,0.27306770675076225,0.32569928569813067,0.3594143214132241,0.43441432141322417,0.33441432141322414,0.36934201297771163,0.42994807358377224,0.3390389826746813,0.25620497096861383,0.22737699365292385,0.23304807115764975,0.24800923962143492,0.24800923962143492,0.28026730413756396
2025-12-30,Quang Ninh,14,98,36,1,0,0,1,0.23364453431963098,0.23364453431963098,0.24922894990404657,0.2712971856958689,0.571297185695869,0.2712971856958689,0.27306770675076225,0.3783308646454991,0.32569928569813067,0.43441432141322417,0.3094143214132241,0.3594143214132241,0.44671430671366125,0.32906724789013186,0.3584790125960142,0.23404447210585916,0.25734363333605487,0.2629354320313019,0.18349311058917686,0.2963963363956285,0.24800923962143492
2025-12-31,Bac Ninh,14,22,98,0,1,0,1,0.2341640148391115,0.24611206678716344,0.23364453431963098,0.37129718569586895,0.4712971856958689,0.4712971856958689,0.32569928569813067,0.43096244359286756,0.3783308646454991,0.43441432141322417,0.3094143214132241,0.3094143214132241,0.4625224693789852,0.3196653265218424,0.3196653265218424,0.23870430435189832,0.26013953268367834,0.25547970043763923,0.2318802073633704,0.28026730413756396,0.24800923962143492
2026-01-01,Ha Noi,22,69,17,0,1,1,1,0.24663154730664397,0.234683495358592,0.22741076808586475,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.3094143214132241,0.3094143214132241,0.3094143214132241,0.23765728565289646,0.23765728565289646,0.23765728565289646,0.24049585194595507,0.2305761542605512,0.2329379870427902,0.19962214284724136,0.24800923962143492,0.26413827187949945
2026-01-02,Hai Phong,17,69,28,0,0,1,1,0.22793024860534528,0.23520297587807254,0.22169648237157902,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.33441432141322414,0.33441432141322414,0.3094143214132241,0.36471440471074706,0.36471440471074706,0.36471440471074706,0.234976438555067,0.22192890826615738,0.23777233790269048,0.1512350460730478,0.2963963363956285,0.2318802073633704
2026-01-03,Nam Dinh,52,67,88,1,0,0,1,0.24091726159235824,0.25234583302092967,0.23831985899495564,0.4712971856958689,0.37129718569586895,0.37129718569586895,0.3783308646454991,0.3783308646454991,0.3783308646454991,0.33441432141322414,0.3094143214132241,0.3094143214132241,0.4554694897520689,0.4554694897520689,0.4554694897520689,0.27369721621810167,0.24101747765601017,0.25502307989690653,0.2157511751053059,0.2963963363956285,0.28026730413756396
2026-01-04,Thai Binh,52,31,88,0,0,0,0,0.24143674211183877,0.23572245639755307,0.23831985899495564,0.571297185695869,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.3594143214132241,0.3594143214132241,0.3094143214132241,0.5235358035330603,0.5235358035330603,0.3985358035330603,0.22887928904723331,0.22327704815087476,0.25875790716114555,0.24800923962143492,0.24800923962143492,0.3286544009117575
2026-01-05,Ha Noi,52,01,31,0,1,0,1,0.24091726159235824,0.23572245639755307,0.23520297587807254,0.4712971856958689,0.4712971856958689,0.37129718569586895,0.3783308646454991,0.32569928569813067,0.32569928569813067,0.3594143214132241,0.33441432141322414,0.33441432141322414,0.4653651586960536,0.4653651586960536,0.4653651586960536,0.2554908963973498,0.2498251740177464,0.2559630399289834,0.24800923962143492,0.3609124654278866,0.26413827187949945
2026-01-06,Quang Ninh,01,48,52,1,0,0,1,0.23624193691703357,0.23312505380015047,0.24039778107287774,0.4712971856958689,0.4712971856958689,0.4712971856958689,0.3783308646454991,0.3783308646454991,0.3783308646454991,0.3594143214132241,0.2844143214132241,0.3594143214132241,0.5188286428264482,0.5188286428264482,0.4188286428264482,0.2449997379605092,0.22637776403127272,0.24406863926404737,0.19962214284724136,0.28026730413756396,0.26413827187949945
2026-01-07,Bac Ninh,01,68,25,0,1,0,1,0.2367614174365141,0.2497484304235271,0.2450731057482024,0.571297185695869,0.571297185695869,0.571297185695869,0.43096244359286756,0.32569928569813067,0.32569928569813067,0.3844143214132241,0.33441432141322414,0.2344143214132241,0.5625714934785893,0.4716624025694984,0.4716624025694984,0.22730886272773454,0.24220644187112372,0.22451556663834907,0.2318802073633704,0.1512350460730478,0.26413827187949945
2026-01-08,Ha Noi,01,68,69,0,1,0,1,0.2367614174365141,0.2497484304235271,0.23624193691703357,0.571297185695869,0.571297185695869,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.483594022540236,0.3594143214132241,0.3594143214132241,0.33441432141322414,0.5156905356887068,0.5156905356887068,0.4323572023553735,0.25017919705973896,0.24215654486530763,0.23130236836695936,0.3770414976859511,0.2963963363956285,0.26413827187949945
2026-01-09,Hai Phong,68,01,88,0,0,0,0,0.2502679109430076,0.2367614174365141,0.23780037847547514,0.571297185695869,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.3844143214132241,0.3594143214132241,0.3094143214132241,0.5529451098664986,0.4760220329434217,0.3990989560203448,0.25524182362158926,0.2524485275322038,0.24965523144281832,0.2963963363956285,0.28026730413756396,0.28026730413756396
2026-01-10,Nam Dinh,68,01,48,0,0,0,0,0.2502679109430076,0.2367614174365141,0.23312505380015047,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.3783308646454991,0.3844143214132241,0.33441432141322414,0.2844143214132241,0.5134490305903202,0.44202045916174876,0.44202045916174876,0.24545682702386837,0.23612846881491314,0.24452399120297283,0.2963963363956285,0.24800923962143492,0.2318802073633704
2026-01-11,Thai Binh,68,43,54,1,1,0,1,0.2502679109430076,0.25442375509885173,0.23780037847547514,0.571297185695869,0.571297185695869,0.4712971856958689,0.43096244359286756,0.32569928569813067,0.3783308646454991,0.3594143214132241,0.2594143214132241,0.2844143214132241,0.4792190952176322,0.41255242855096547,0.41255242855096547,0.23146428971043553,0.24918817030745044,0.24545682702386837,0.312525368653693,0.24800923962143492,0.2963963363956285
2026-01-12,Ha Noi,68,43,08,0,1,0,1,0.25078739146248813,0.25494323561833226,0.24091726159235824,0.571297185695869,0.571297185695869,0.4712971856958689,0.483594022540236,0.3783308646454991,0.3783308646454991,0.3844143214132241,0.2844143214132241,0.3094143214132241,0.5117679017665302,0.44926790176653014,0.38676790176653014,0.24251401819320137,0.24298571630640892,0.23260835781584288,0.312525368653693,0.2318802073633704,0.2963963363956285
2026-01-13,Quang Ninh,68,43,38,0,0,0,0,0.25078739146248813,0.25494323561833226,0.2341640148391115,0.4712971856958689,0.571297185695869,0.37129718569586895,0.483594022540236,0.43096244359286756,0.3783308646454991,0.3594143214132241,0.3094143214132241,0.3094143214132241,0.48166390754496957,0.48166390754496957,0.42284037813320485,0.24570206378566223,0.24384159866938315,0.2447718312275227,0.28026730413756396,0.18349311058917686,0.19962214284724136
2026-01-14,Bac Ninh,43,68,82,0,0,0,0,0.25494323561833226,0.25078739146248813,0.2419562226313193,0.571297185695869,0.37129718569586895,0.4712971856958689,0.43096244359286756,0.483594022540236,0.3783308646454991,0.3094143214132241,0.33441432141322414,0.3094143214132241,0.45490480157024904,0.45490480157024904,0.39934924601469346,0.24384159866938315,0.24291136611124362,0.2503532265763599,0.2157511751053059,0.16736407833111233,0.2963963363956285
2026-01-15,Ha Noi,43,52,58,0,0,0,0,0.25442375509885173,0.24143674211183877,0.2341640148391115,0.571297185695869,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.3094143214132241,0.3594143214132241,0.3594143214132241,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.24334263016010696,0.25560099885411924,0.2381563972511018,0.24800923962143492,0.26413827187949945,0.3286544009117575
2026-01-16,Hai Phong,43,68,52,0,0,0,0,0.25442375509885173,0.25130687198196866,0.24143674211183877,0.4712971856958689,0.2712971856958689,0.4712971856958689,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.3094143214132241,0.33441432141322414,0.3594143214132241,0.40941432141322415,0.45941432141322414,0.40941432141322415,0.24198113355310408,0.25500438936705755,0.2317485754135692,0.2318802073633704,0.2963963363956285,0.19962214284724136
2026-01-17,Nam Dinh,45,68,43,0,1,1,1,0.22741076808586475,0.25130687198196866,0.25442375509885173,0.4712971856958689,0.2712971856958689,0.37129718569586895,0.43096244359286756,0.43096244359286756,0.43096244359286756,0.3844143214132241,0.33441432141322414,0.3094143214132241,0.38991840134592776,0.4375374489649754,0.38991840134592776,0.26013953268367834,0.24522806949635312,0.24616003594556093,0.26413827187949945,0.28026730413756396,0.2963963363956285
2026-01-18,Thai Binh,68,88,43,0,0,0,0,0.25182635250144914,0.23883933951443617,0.25494323561833226,0.37129718569586895,0.4712971856958689,0.37129718569586895,0.483594022540236,0.3783308646454991,0.483594022540236,0.3594143214132241,0.3594143214132241,0.33441432141322414,0.4631039285574765,0.41764938310293104,0.41764938310293104,0.2321805392074435,0.2582755997852627,0.24988790174239225,0.3286544009117575,0.312525368653693,0.26413827187949945
2026-01-19,Ha Noi,88,52,68,0,0,0,0,0.23883933951443617,0.24143674211183877,0.25130687198196866,0.4712971856958689,0.4712971856958689,0.2712971856958689,0.3783308646454991,0.32569928569813067,0.43096244359286756,0.3594143214132241,0.3594143214132241,0.33441432141322414,0.3994907142723688,0.3994907142723688,0.44296897514193406,0.24888299649839155,0.2554805459800127,0.24275670055117196,0.344783433169822,0.26413827187949945,0.312525368653693
2026-01-20,Quang Ninh,21,45,68,0,1,0,1,0.23780037847547514,0.22689128756638421,0.25130687198196866,0.4712971856958689,0.37129718569586895,0.2712971856958689,0.43096244359286756,0.43096244359286756,0.3783308646454991,0.3594143214132241,0.3844143214132241,0.3094143214132241,0.3411786011776868,0.38284526784435347,0.42451193451102015,0.25569676446987627,0.23339193175612163,0.24547371614273875,0.26413827187949945,0.26413827187949945,0.28026730413756396
2026-01-21,Bac Ninh,45,52,21,0,0,1,1,0.22689128756638421,0.2419562226313193,0.23780037847547514,0.4712971856958689,0.37129718569586895,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.43096244359286756,0.3844143214132241,0.3594143214132241,0.3594143214132241,0.4075314571305793,0.4075314571305793,0.32753145713057935,0.23339193175612163,0.22874509160742276,0.23339193175612163,0.24800923962143492,0.2157511751053059,0.2963963363956285
2026-01-22,Ha Noi,21,58,52,0,0,0,0,0.23831985899495564,0.2341640148391115,0.2419562226313193,0.4712971856958689,0.37129718569586895,0.2712971856958689,0.483594022540236,0.43096244359286756,0.3783308646454991,0.3844143214132241,0.3844143214132241,0.3594143214132241,0.3533956318563263,0.3918571703178647,0.3918571703178647,0.23887410201111017,0.23793203889288125,0.25536020658011627,0.2157511751053059,0.312525368653693,0.26413827187949945
2026-01-23,Hai Phong,58,74,21,0,0,0,0,0.2341640148391115,0.24039778107287774,0.23831985899495564,0.37129718569586895,0.4712971856958689,0.37129718569586895,0.43096244359286756,0.3783308646454991,0.43096244359286756,0.3594143214132241,0.3094143214132241,0.3844143214132241,0.37734394178757347,0.34030690475053643,0.34030690475053643,0.22038077933976477,0.23060382766690232,0.22038077933976477,0.2157511751053059,0.28026730413756396,0.26413827187949945
2026-01-24,Nam Dinh,58,60,49,0,1,1,1,0.2341640148391115,0.24663154730664397,0.25078739146248813,0.37129718569586895,0.4712971856958689,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.32569928569813067,0.3594143214132241,0.33441432141322414,0.33441432141322414,0.36386737243801726,0.32815308672373156,0.32815308672373156,0.24313754056758555,0.23475765229942913,0.2524485275322038,0.24800923962143492,0.28026730413756396,0.2318802073633704
2026-01-25,Thai Binh,49,60,88,0,1,0,1,0.25130687198196866,0.2471510278261245,0.23883933951443617,0.571297185695869,0.571297185695869,0.2712971856958689,0.3783308646454991,0.3783308646454991,0.3783308646454991,0.33441432141322414,0.3594143214132241,0.3594143214132241,0.3513202216642925,0.3513202216642925,0.38580298028498217,0.2533796262286656,0.23010215881712,0.25803511971097476,0.2318802073633704,0.28026730413756396,0.312525368653693
2026-01-26,Ha Noi,60,49,44,0,0,1,1,0.247670508345605,0.25078739146248813,0.23883933951443617,0.571297185695869,0.571297185695869,0.4712971856958689,0.43096244359286756,0.3783308646454991,0.43096244359286756,0.3844143214132241,0.33441432141322414,0.3594143214132241,0.37294288094214945,0.3396095476088161,0.3396095476088161,0.24064487691600137,0.24723621401581303,0.23734920836609552,0.28026730413756396,0.2963963363956285,0.2157511751053059
2026-01-27,Quang Ninh,44,60,02,0,0,0,0,0.23883933951443617,0.247670508345605,0.2367614174365141,0.571297185695869,0.571297185695869,0.4712971856958689,0.483594022540236,0.43096244359286756,0.32569928569813067,0.3844143214132241,0.3594143214132241,0.3094143214132241,0.3609124654278866,0.3609124654278866,0.3609124654278866,0.23688924658271762,0.20346306273870648,0.24524579254372042,0.312525368653693,0.2157511751053059,0.3286544009117575
2026-01-28,Bac Ninh,44,60,49,0,0,0,0,0.23883933951443617,0.2471510278261245,0.2497484304235271,0.571297185695869,0.571297185695869,0.37129718569586895,0.483594022540236,0.43096244359286756,0.3783308646454991,0.3594143214132241,0.3594143214132241,0.33441432141322414,0.3496339508832651,0.3496339508832651,0.3183839508832651,0.24153177211660806,0.24988831807761086,0.24338878233016423,0.28026730413756396,0.26413827187949945,0.28026730413756396
